	symbol	associated_ids
44744	KRT71	112802
44745	SNORA90	106635523
44746	TRIC5	7203
44747	TAS2R41	259287
44748	LOC102725168	102725168
44749	RNU6-678P	106479865
44750	LOC107986440	107986440
44751	PR264	6427
44752	TRNAQ24	100189317
44753	RNU6-1270P	106481581
44754	RPL23P4	100270961
44755	KIR2DS6	548594
44756	ACY2	443
44757	RNF175	285533
44758	BDPLT7	196527
44759	SNAR-A3	100169951
44760	FucT-III	2525
44761	BMP7	655
44762	SLC8A1-AS1	100128590
44763	NSEP1	4904
44764	RPSAP14	3924
44765	LBP	1962|3921|3929
44766	IMD31B	6772
44767	LOC111365212	111365212
44768	VPS55	54741
44769	LOC105377345	105377345
44770	LONPL	83752
44771	HB2A	81851
44772	C6orf46	221527
44773	BW16	544337
44774	PRPF22	1659
44775	EDSSPD3	91252
44776	RN5S263	106479002
44777	DGCRK6	54487
44778	TWA1	54994
44779	A22	28911
44780	LYPD6	130574
44781	LINC01290	106144584
44782	SUZ12P	440423
44783	ADAMTS7P3	400406
44784	LOC102724417	102724417
44785	LINC01674	102724188
44786	LOC105372527	105372527
44787	PIGFP3	100129049
44788	CYP4F61P	107457588
44789	LOC108281159	108281159
44790	Ski3	9652
44791	TMEM49	81671
44792	IRF1	3659
44793	CYRN1	1587
44794	CCDC39-AS1	100874112
44795	FANCJ	83990
44796	VDAC2P1	54015
44797	SCDR10B	374875
44798	HIGD1AP1	100129086
44799	RPL39_13_1539	100131387
44800	LINC01982	105371830
44801	LOC105373665	105373665
44802	OA	4937
44803	DPPT-L	8455
44804	MIR152	406943
44805	LOC105369925	105369925
44806	LOC105378406	105378406
44807	semF	9037
44808	H2AFB1	474382
44809	CPI17	94274
44810	PROTRUDIN	118813
44811	LOC101929583	101929583
44812	EEF1A1P20	100421797
44813	LOC339862	339862
44814	HGRG8	51441|400209
44815	MEF2BNB	729991
44816	p38-2	5600
44817	NEIL2	252969
44818	HSTE14	23463
44819	BDH2	56898
44820	MED15P2	285103
44821	CCT4P2	100131638
44822	ZNF673	55634
44823	RN7SKP129	106479152
44824	JAKL	3718
44825	RN7SL329P	106479343
44826	tMDCIV	8755
44827	SNRPF	6636
44828	P47B	10947
44829	PMSE	92335
44830	ABCF1	23
44831	GFR-ALPHA-1	2674
44832	SNORA70D	100379141
44833	NHBP	2316
44834	RPL30P12	100271304
44835	ACVR2A	92
44836	LOC112268198	112268198
44837	psiPTEN	11191
44838	LOC105373188	105373188
44839	PKC12	2280
44840	LOC108167315	108167315
44841	U7	6072|6073|6074|6075
44842	MRD6	2904
44843	PPP1R94	3708
44844	TMEM224	284417
44845	PLT1	3113
44846	NF45	3608
44847	PRO2353	10505
44848	NOXEF1	53905
44849	vU1.16	101954267
44850	AKR1B10L, AK1R1B7	441282
44851	LOC102723533	102723533
44852	LOC105372835	105372835
44853	C7orf3	64434
44854	DEFB129	140881
44855	CYP2A3	1548
44856	CNTNAP	8506
44857	SPG53	137492
44858	C14orf145	145508
44859	OSMEDB	1302
44860	TCRAV8S3	28683
44861	SERPINA2P	390502
44862	CXorf38	159013
44863	RPS2_26_1559	645173
44864	MIR8080	102465877
44865	LOC100419645	100419645
44866	KLK-L5	43849
44867	FAM189A1	23359
44868	SLC25A14P1	100288343
44869	apoB-100	338
44870	NIBP	83696
44871	bK747E2.1	25770
44872	COX7C	1350
44873	PKCD	5580
44874	MIRN146	406938
44875	MIR1184	100302111
44876	LOC112533675	112533675
44877	TNRC11	9968
44878	LOC102724770	102724770
44879	p110D	5293
44880	B4GALT	124872
44881	TRAV32	28650
44882	RPL13AP21	100129799
44883	LOC107986800	107986800
44884	PRO994	79853
44885	MRP63P8	359732
44886	LOC105375532	105375532
44887	RAB40C	57799
44888	WARBM4	128637
44889	MRPS33	51650
44890	LOC107984265	107984265
44891	MLK7-AS1	339751
44892	LOC105370766	105370766
44893	MIR7977	102465858
44894	RIPK7	120892
44895	RPL12_9_1087	644202
44896	LOC107986079	107986079
44897	LOC111365167	111365167
44898	UBE2V1P1	170556
44899	LIMS3-LOC440895	100271835
44900	GAPDHL1	391077
44901	RPL31P58	100271485
44902	MYO9A	4649
44903	MRP6	368|6283
44904	MYG	60314
44905	TRNAQ22	100189287
44906	AFB1-AR3	246181
44907	LOC105374063	105374063
44908	OR1F8	4992
44909	MelG	1994
44910	LOC100286958	100286958
44911	STK40	83931
44912	LINC02016	101927123
44913	hFKH1B	27086
44914	CPEB4	80315
44915	HZFW	80352
44916	LOC107984964	107984964
44917	OR11-193	79523
44918	TSPAN31	6302
44919	E6-AP	7337
44920	SEMDFA	89970
44921	RNU6-1068P	106481933
44922	ANX2L	6281
44923	FXYD3	5349
44924	TUBA3D	113457
44925	MAWBP	64081
44926	PMCA2	491
44927	TAS2R23	259294
44928	LKMCD	100302058
44929	N4WBP5A	54602
44930	CTRP2	114898
44931	OTM	5010
44932	ABC10-alpha	5440
44933	LOC107986180	107986180
44934	MTCYBP24	107075132
44935	O27.1.1	6046
44936	IL1RN	3557
44937	PAR-1D	57787
44938	RNU1-75P	106480172
44939	FAM27C	100132948
44940	LOC105370588	105370588
44941	YTHDF3-AS1	101410533
44942	MIR6850	102465978
44943	AKAP9	10142
44944	RN5S141	100873408
44945	HNRNP-I	5725
44946	OR2A10	79541
44947	GAS6	2621
44948	MUC3B	57876
44949	LOC101928673	101928673
44950	RPS6KA2-IT1	100874353
44951	LOC111365190	111365190
44952	LOC100421642	100421642
44953	LOC100419782	100419782
44954	Raftlin-2	130132
44955	mir-1291	100302221
44956	DNASEX	1774
44957	S863-5	113179
44958	ASS1	445
44959	RPS6_4_967	100270865
44960	ZNF823	55552
44961	RNF2P1	100132467
44962	CXCR2	3579
44963	HSPC332	10713
44964	NTS1	4922
44965	hVAP-33	9218
44966	GH	2688|8836
44967	RFP2	8847|10206
44968	miRNA224	407009
44969	RPS29_3_129	100271123
44970	GRHL3	57822
44971	RN7SKP116	106480869
44972	SPATA4	132851
44973	LOC105373051	105373051
44974	GABABR2	9568
44975	PRO1063	6400
44976	RPL17P34	643863
44977	MIR4761	100616414
44978	LOC105376220	105376220
44979	PHF5GP	450234
44980	IGHV2-70	28454
44981	LOC107001063	107001063
44982	SPMM	4625
44983	LOC105374166	105374166
44984	LOC110121288	110121288
44985	CDA14	51290
44986	GAPDP14	54050
44987	INO80G	4798
44988	GPRv17	84539
44989	RN5S138	100873406
44990	HHATL-AS1	100874044
44991	PPT-C	255061
44992	LOC107984526	107984526
44993	PGRP-Ibeta	57115
44994	p54	2113|9295
44995	MIRN548A2	693126
44996	RNY1P16	106480312
44997	IGHV3OR167	28309
44998	DEC-205	4065
44999	OI12	5176|121340
45000	HBF-G2	2290
45001	HCCC11_v2	100131726
45002	LINC00328-2P	100874404
45003	H2BFL	8347
45004	RNU6-637P	106479848
45005	KLF8	11279
45006	HUT2	8170
45007	BNIP3P42	106481697
45008	FAM71F2	346653
45009	TGF1a	6885
45010	LOC105369772	105369772
45011	TREML2	79865
45012	IMB1	3837
45013	DSMA2	10280
45014	SHMT1P1	6471
45015	B5R1	51706
45016	MIR7848	102466865
45017	TMEM101	84336
45018	DUP22Q13	102503428
45019	HYAL6P	26062
45020	LOC105376241	105376241
45021	CAGB	6280
45022	R3HCC1L	27291
45023	BTF3L4P	653189
45024	LOC100419513	100419513
45025	MIR6851	102465512
45026	LOC105370586	105370586
45027	GK4P	2716
45028	AFPD	174
45029	RN7SL676P	106479469
45030	RNU29	9297
45031	GIMPC	27333
45032	NIPSNAP1	8508
45033	FRY-AS1	100507099
45034	bA239L20.5	387036
45035	LYP	4068|26191
45036	PD-L1	29126
45037	SCNN1D	6339
45038	HMG1L1	10357
45039	ST13P11	728162
45040	RN7SKP106	106479142
45041	Cav1.4	778
45042	PLXND1	23129
45043	CRNKL1	51340
45044	LOC644169	644169
45045	LINC00202-2	731789
45046	p120RASGAP	5921
45047	LOC107984412	107984412
45048	HPC11	6928
45049	LOC105375813	105375813
45050	UGT1A4	54657
45051	LGI4	163175
45052	LOC105371376	105371376
45053	HMG17L2	23606
45054	PUML1	9698
45055	SKB1Hs	10419
45056	U7.15	100147763
45057	VDAC2P4	100420574
45058	MIR181A2	406954
45059	RPS3A_16_877	100271261
45060	RPL31_18_1289	100271476
45061	MRG1	4212|4354|10370|326591
45062	NPAP1P4	100533674
45063	SSX9	280660
45064	TRNAQ18	100189215
45065	HYKPP	6329
45066	PPP1R74	2241
45067	3'-Tab1	10454
45068	NPD001	57496
45069	LOC105370816	105370816
45070	PIC1	7341
45071	TRG-GCC2-6	7196|100189314
45072	UBCE7IP5	22888
45073	LOC105378372	105378372
45074	UNQ3119	374946
45075	TRK-CTT2-1	100189198
45076	FIS1	51024
45077	TRNAL36	100189370
45078	HAR1R	768097
45079	LINC01648	101929406
45080	SGLT2	6524
45081	TRNAT17	100189360
45082	KL-6	4582
45083	ZNF148	7707
45084	LOC441487	441487
45085	COPD1	544444
45086	LMO7-AS1	101927155
45087	LOC105375411	105375411
45088	NIP7-1	10574
45089	SHDRA	54916
45090	FAM185B	641808
45091	CD226	10666
45092	QPRTase	23475
45093	D-siglec	27036
45094	P34H	51181
45095	RPL32_10_1563	100271488
45096	DRPLA	1822
45097	LOC107986420	107986420
45098	LOC105378736	105378736
45099	LOC107984693	107984693
45100	RAB5	5868
45101	RAB5L	5878
45102	HYOU1	10525
45103	TRAJ2	28753
45104	LOC111501764	111501764
45105	LOC105375371	105375371
45106	ZCCHH1	200558
45107	IGFRC	100132417
45108	SEN2	6409|80746
45109	MIR611	693196
45110	SLC4A2	6522
45111	ALDRL3	729347
45112	MIR515-2	574465
45113	LOC110121089	110121089
45114	SPT4	6827
45115	LOC105370332	105370332
45116	TI1A	10630
45117	hsa-mir-494	574452
45118	LOC105372815	105372815
45119	LOC105378719	105378719
45120	RN7SKP194	106480893
45121	FERD3L	222894
45122	BOD1L	259282
45123	TCONS_00023265	100131796
45124	DUSP5P1	574029
45125	LOC729870	729870
45126	LOC102723661	102723661
45127	LOC107984028	107984028
45128	LOC105370698	105370698
45129	SCNEG	6340
45130	KRT18P46	391458
45131	GTPBG3	84705
45132	DDX11L1	100287029|100287102
45133	LOC112268422	112268422
45134	AN11	10238
45135	RNA5SP132	100873401
45136	NOELIN3	118427
45137	P3.58	3383
45138	C1orf151	440574
45139	RPL21P73	100271182
45140	HSPE1P24	106480259
45141	GIRK-2	3763
45142	Baz	56288
45143	PTD001	27335
45144	LOC100129254	100129254
45145	CPAD	1549|1553
45146	LOC111501774	111501774
45147	LAMRL1	645326
45148	PGP9.5	7345
45149	CD185	643
45150	CK-20	54474
45151	BRADEION	5414
45152	DCR1-TNFR	8794
45153	ZNF663P	100130934
45154	HNRNPCL3	649330
45155	LOC112577544	112577544
45156	MPST	4357
45157	DNASE2B	58511
45158	HFKH4	2304
45159	STARING	9810
45160	DENND4A	10260
45161	FAP20	84313
45162	C1DELp36	100240737
45163	TPD52L1	7164
45164	TSPY12P	377997
45165	B3GNT10	100288842
45166	RN7SKP76	106481808
45167	RYZN	23495
45168	PMV	50951
45169	TECPR1	25851
45170	ZNF792	126375
45171	STROMS	1063
45172	REG III	130120
45173	HCR-NTPase	84284
45174	SPLUNC2	140683
45175	RN7SL117P	106479264
45176	LSM1P1	100820732
45177	TMEM150	129303
45178	dJ823N20.2	140756
45179	ANKRD33B	651746
45180	MT-1	56052
45181	MEA-2	2802
45182	IGKV1D-42	28892
45183	CRACC1	6599
45184	RPS28P5	100271121
45185	HIGM2	57379
45186	DHS6S1	107305681|111365204
45187	HP2ALPHA2	3240
45188	TMEM269	100129924
45189	TRBV68	28599
45190	RPL5_13_1059	100271206
45191	RPL23A	6147
45192	LOC100996284	100996284
45193	LOC107987351	107987351
45194	SOST2	4038
45195	DUBA2	139562
45196	FRZB	2487
45197	RN7SKP244	106479203
45198	OR9A4	130075
45199	PAKalpha	5058
45200	LOC100420423	100420423
45201	LZM	4069
45202	GINS2	51659
45203	Mgl1	3996
45204	LOC107984214	107984214
45205	LOC100129586	100129586
45206	L-CA	5788
45207	CRPP1	171422
45208	COMMD5	28991
45209	TUT2	167153
45210	LOC110121176	110121176
45211	Esf2	29777
45212	NMTRL-TAA1-1	100189325
45213	LOC105376517	105376517
45214	S2	5708|6187
45215	AI2A3	256764
45216	NMTRQ-TTG11-1	100189501
45217	TSSC5	5002
45218	CLLD8	83852
45219	ALDOB	229
45220	LH2D1	125336
45221	7-40P	28381
45222	BIR1	3763
45223	KRTAP18-1	386677
45224	EF1A	1915|1917
45225	PAPRS	5076
45226	OSBPL9P5	106480232
45227	LOC112538445	112538445
45228	ATPL	527
45229	ICRD	50
45230	RPL24P8	100270964
45231	LINC00530	23591
45232	LINC01932	105377682
45233	DUX4L41	107080650
45234	RPL36AP54	100271612
45235	NCOR2	9612
45236	dJ1013A10.1	8899
45237	hg1003	390894
45238	UBXN11	91544
45239	hTSH2B	255626
45240	LOC105378842	105378842
45241	RHIXB	6006
45242	hhc(M)	10639
45243	RNU6-1242P	106480108
45244	AI3	286077
45245	LOC105369881	105369881
45246	HCP24	360177
45247	hSec23B	10483
45248	TSTAR	10656
45249	PNMAL2	57469
45250	MVCD7	3077
45251	ENTPD3	956
45252	hIL-17R	23765
45253	TEC	7006|8013|79651|100124696
45254	SLC35A1	10559
45255	hsa-mir-6083	102464832
45256	LOC111946226	111946226
45257	GAS5-AS1	100506046
45258	RPS20	6224
45259	RNU1-77P	106480173
45260	LOC107986901	107986901
45261	MIRN1249	100302149
45262	FAM26D	221301
45263	ERVH48-1	90625
45264	CAGL85	27319
45265	GPN3	51184
45266	LOC105379135	105379135
45267	ALS2CR17	65065
45268	ERT1	5594
45269	IBD21	100192312
45270	LOC390846	390846
45271	LOC642969	642969
45272	RNU2-53P	106480220
45273	LOC107986778	107986778
45274	C14orf55	317760
45275	RPSA_21_995	401537
45276	AIP1	330|9863|9948|10015|23204|139741|153090
45277	MyHC-eo	8735
45278	2310061C15Rik	56942
45279	ZNF85	7639
45280	ARRB2	409
45281	ARTD12	64761
45282	VMLDS2	79633
45283	ARL16	339231
45284	VSNL1	7447
45285	ALDH6A1	4329
45286	PDGF2	5155
45287	C21orf68	140578
45288	TDRD5	163589
45289	O/E-2	253738
45290	MTFR1L	56181
45291	RNA5SP265	100873518
45292	C9orf50	375759
45293	TIPARP-AS1	100287227
45294	dJ80I19.6	442189
45295	CT27	140690
45296	hsa-mir-1271	100302203
45297	ACTGP10	83
45298	OR7F4P	8585
45299	PDCD4-AS1	282997
45300	MIR3129	100422908
45301	SNEDS	51816
45302	SSTR5	6755
45303	LOC102724330	102724330
45304	SERPINB4	6318
45305	LRRC37A7P	100421589
45306	CHIAP3	100996315
45307	UQCRHP5	100130756
45308	BRICD2A	9452
45309	HKPX2	2743
45310	RNU6-40	106480703
45311	ZPBP2	124626
45312	TRT-CGT3-1	100189360
45313	VEGF	7422
45314	c-MIR	220972
45315	LINC00313	114038
45316	GL008	66005
45317	PRO0903	213
45318	GTF2IRD2	84163
45319	RPL7P21	729123
45320	TPR2	7266
45321	LOC105379475	105379475
45322	IGF2-AS	51214
45323	ADH1C	126
45324	HSPD1P1	643300
45325	TRNAS28	100189432
45326	OR52N2	390077
45327	C17orf75	64149
45328	HRASLS3	11145
45329	OR9-30	392390
45330	LOC107986882	107986882
45331	linc-birc6	103752586
45332	RNU6-1052P	106480028
45333	OLB	26681
45334	MED26	9441
45335	EGFL4	1954
45336	PSMA6P3	100874510
45337	LOC112136102	112136102
45338	LOC100128164	100128164
45339	MKRN8P	391033
45340	FRA1D	2363
45341	LOC105378311	105378311
45342	C20orf158	11083
45343	ZNF141	7700|106481981
45344	LOC100420583	100420583
45345	LTB	4050
45346	FAM102A	399665
45347	Nav1.3	6328
45348	mir-5699	100847086
45349	MRD19	1499
45350	LOC728376	728376
45351	ZFP103	7844
45352	LOC101929258	101929258
45353	HBS1L	10767
45354	TP53I11	9537
45355	TSSK5P	648630
45356	MIR548C	693129
45357	RNU6-95P	106479608
45358	OR7E28P	26645
45359	LOC105372704	105372704
45360	LOC100132126	100132126
45361	RAB2B	84932
45362	NOP56P2	402360
45363	MTND4LP27	107133488
45364	MRT43	23325
45365	A-761H5.4	440348
45366	SFRP2	6423
45367	LARP1BP2	106479034
45368	TMEM253	643382
45369	MIR4755	100616434
45370	ERRa	2101
45371	LOC400794	400794
45372	PAF65A	10629
45373	GOLPH1	64746
45374	CSNKA2IP	111064647
45375	SEC14L6	730005
45376	LOC105376374	105376374
45377	RNU6-1114P	106481531
45378	MIRN495	574453
45379	TMPRSS9	360200
45380	RN5S227	100873485
45381	USP9YP34	387361
45382	PPR2	780910
45383	TRG-GCC2-5	100189163|100189208
45384	PPCD1	30813|58495
45385	LOC105373633	105373633
45386	NFKB1	4790
45387	RPL37P7	100270890
45388	HSPD1P22	100462984
45389	LOC101927383	101927383
45390	SHISA2	387914
45391	LOC105375295	105375295
45392	WBP-1	23559
45393	POP3	64208|64223|107181291
45394	FAM108A9P	647144
45395	LINC01244	103021164
45396	BTC	685
45397	MB	4151
45398	PSGD	10481
45399	LCEP3	450211
45400	LINC00268	441426
45401	ZBTB45P1	645129
45402	LOC100421580	100421580
45403	GPR88	54112
45404	NB4S	7813
45405	BBRSAY	117581
45406	uL5	6135
45407	STUT4	100909385
45408	LOC110121220	110121220
45409	C14orf3	10598
45410	RNU6-700P	106480398
45411	MAIL	64332
45412	MIR1229	100302156
45413	LOC105373064	105373064
45414	dJ919F19.1	285755
45415	HMGB2P1	729119
45416	MRPL11P2	134008
45417	TFiiiC2-102	9330
45418	SF3B145	10992
45419	bK211L9.1	9774
45420	XPLN	50650
45421	GPR154	387129
45422	SLC6A9	6536
45423	RNA5SP64	100873299
45424	KFABP	2171
45425	HEL-S-53e	216
45426	LOC107984547	107984547
45427	DYT5	2643
45428	LOC105374488	105374488
45429	SLC42A3	51458
45430	ZIK1P1	100131493
45431	SNF5	6598
45432	NOS2P2	201288
45433	ARLTS1	115761
45434	SAPK1c	5599
45435	APG10L	83734
45436	P7B2	6447
45437	GLC1P	101448070
45438	TRA@	6955
45439	TOKIMS	6651
45440	PHB	5245
45441	LOC105371279	105371279
45442	7L23	6033
45443	FBLP1	54751
45444	UCHL3	7347
45445	TCTE1	202500
45446	RNU6-1027P	106481505
45447	LOC107985840	107985840
45448	LOC100419545	100419545
45449	ADGRL1	22859
45450	LOC105378560	105378560
45451	MEFV	4210
45452	bA12M9.1	267009
45453	PAR5	8123
45454	KT3.3	60598
45455	envT	100862694
45456	RNU7-135P	106480818
45457	hADV38S2	28643
45458	GAL1	3956
45459	MTND5P4	100873200
45460	MTND6P30	107133505
45461	CELF4	56853
45462	LOC107984761	107984761
45463	RPL32P35	100271393
45464	IGHD4-4	28496
45465	NRCLP2	100918
45466	IMMT	10989
45467	ADAMTS12	81792
45468	LOC100507387	100507387
45469	HBII-342	26787
45470	TIM13	26517
45471	GY2	54584
45472	MIR330	442902
45473	GPR178	57583
45474	PIRC72	100313867
45475	MRS4L	81894
45476	OATPD	28232
45477	NCF2	4688
45478	RA28	474249
45479	LOC110120702	110120702
45480	LOC724060	724060
45481	RPS19	6223
45482	PLCgamma1	5335
45483	THYEX3	51339
45484	HSD17B14	51171
45485	LOC101409256	101409256
45486	LOC105371808	105371808
45487	DYZ1L5	100288085
45488	PMN-E	1991
45489	CYP2A	1548|1549|1553
45490	CERS3-AS1	102723320
45491	CXCR2P	3580
45492	CAML1	3897
45493	FOCAD	54914
45494	DUS4	11062
45495	LOC107986979	107986979
45496	ARPIN	348110
45497	RNU6-1036P	106480021
45498	C-BAS/HAS	3265
45499	mir-651	723779
45500	TJP2	9414
45501	LOC107985858	107985858
45502	OPCML-IT2	100874332
45503	RN5S94	100873327
45504	RNY3	6085
45505	ZP2	7783
45506	THPOK	51043
45507	P71	57541
45508	OR5D18	219438
45509	LOC105371788	105371788
45510	RNU6ATAC38P	106479559
45511	DCR2	1235|8793
45512	SNORD65B	109616980
45513	SDR48A1	57407
45514	DATF-1	11083
45515	LOC105373394	105373394
45516	RN7SL480P	106481757
45517	bA216L13.7	84960
45518	hsa-mir-1281	100302237
45519	LOC110121271	110121271
45520	AP2M1	1173
45521	POTE-8	340441
45522	SNORD11	692058
45523	AMD1P3	728931
45524	TARPS	8241
45525	MRP-S21	54460
45526	PRAC1	84366
45527	MST075	6117
45528	C10orf87	118663
45529	IGFL1P2	727704
45530	cGKI-alpha	5592
45531	MADHIP	9372
45532	GLUT9	11182|56606
45533	EDDM5	1043
45534	Vh	28915
45535	LOC102723765	102723765
45536	DPM3	54344
45537	HPTPA	5786
45538	ACA64	677844
45539	AP105B	163
45540	RNA5SP269	100873522
45541	LOC105375874	105375874
45542	eRF3c	10767
45543	SLC20A2	6575
45544	NADHDH2	4718
45545	NG5-4	4874
45546	MIR1204	100302185
45547	RNA5SP513	100873564
45548	SKI	6497
45549	DIAPH2	1730
45550	UGB3	4246
45551	PS1TP3	80817
45552	HSU15552	30836
45553	LOC105372862	105372862
45554	pseudo-BRCA1	394269
45555	ITBA4	55922
45556	MIRN575	693160
45557	LOC100419685	100419685
45558	GP210	23225
45559	C1orf145	574407
45560	LOC107985043	107985043
45561	LOC100420531	100420531
45562	SH-PTP3	5781
45563	LINC01880	105373979
45564	PDZK1IP1	10158
45565	MIR4633	100616175
45566	PNX	389203
45567	NACAP6	100132778
45568	LINC02583	101805491
45569	GC20	10289
45570	HTOR	3349
45571	RNU4-69P	106479590
45572	LOC101927882	101927882
45573	HCG4P7	353004
45574	HCCAT2	100859930
45575	MOBKL2B	79817
45576	P2X5	5026
45577	LVNCX	6901
45578	JHDM1C	54620
45579	CT4.8	729408|100101629
45580	LOC112577575	112577575
45581	RN5S287	100873540
45582	LOC105371776	105371776
45583	L45mt	84311
45584	CLIP4	53347|79745
45585	hsa-mir-6742	102465444
45586	LOC105370428	105370428
45587	LOC105373138	105373138
45588	C2orf20	547
45589	CDCBM	10381
45590	RNU6-33P	100873748
45591	LOC105376470	105376470
45592	DEFA1	1667|613253
45593	CXorf49B	100130361|100132994
45594	ITM2BP1	100420308
45595	LOC100421510	100421510
45596	ZHF4	79776
45597	RNU7-41P	100147828
45598	MUSTANG	389125
45599	PUMH	9698
45600	ZMYND2	862
45601	LOC107985629	107985629
45602	PATJ	10207
45603	CDCBM4	7283
45604	LOC107987180	107987180
45605	bcl2-L-10	10017
45606	PRIL16	3603
45607	SEPT1	1731
45608	RPL27	6155
45609	LINC00840	100506835
45610	GLP1R	2740
45611	CD289	54106
45612	MPFYVE	84936
45613	AGAS	162417
45614	SRRM4	84530
45615	IGSF21	84966
45616	BCLG	79370
45617	hsa-mir-6718	102465430
45618	ARFGEF1	10565
45619	PAT2	153201
45620	RNU1-6P	26864|106480152
45621	LOC105377568	105377568
45622	CEP112	201134
45623	LOC109029529	109029529
45624	RPL17P10	100270936
45625	HSP-CBF	10153
45626	SMAC	56616
45627	HOTTL	26140
45628	HPH-1	112398
45629	RRF	92399
45630	LINC02159	285629
45631	LOC112577565	112577565
45632	EEF1A1P14	647167
45633	SPG52	11154
45634	APH-1	51107
45635	RPL7AP64	728486
45636	MIR4422	100616272
45637	ADAPT78	1827
45638	CLDN8	9073
45639	ARHS	27289
45640	IGKJRBP2	3517
45641	JP1	6971|56704
45642	FXNP1	122942
45643	TRNAQ2	7229
45644	LSINCT5	101234261
45645	LOC105378933	105378933
45646	T18745	2958
45647	LOC112268104	112268104
45648	RHOXF1P1	101928941
45649	NT/N	4922
45650	NT5M	56953
45651	LOC105375085	105375085
45652	bA3J10.9	158234
45653	TRA-TGC3-1	100189232|100189280
45654	AOCH	93956
45655	LOC102724777	102724777
45656	LOC102724653	102724653
45657	IGKV325	28911
45658	LOC105371659	105371659
45659	DHRS7	51635
45660	SLC17A2	6569|10246
45661	AGM6	974
45662	HBBD	6331
45663	NIDDM4	100188782
45664	14q(II-27)	767608
45665	RN7SL375P	106479359
45666	PPIAP25	647085
45667	RNU6-203P	106479657
45668	LOC101060588	101060588
45669	TRIM60P6	100420369
45670	LOC102725121	102725121
45671	UBE2Q2PY1	100421716
45672	MST576	79001
45673	PPP2R3C	55012
45674	LINC00978	541471
45675	MRPS16P	128609
45676	RN7SL834P	106481148
45677	miR-93	407050
45678	DFNA34	94139|114548
45679	LOC100420020	100420020
45680	HNRNPA1P6	729423
45681	CLASP2	23122
45682	SET07	387893
45683	Zfp464	29803
45684	CT137	29028
45685	LOC100421465	100421465
45686	TEX16P	100499435
45687	FCNM	2219
45688	MIR6839	102465505
45689	MIRN377	494326
45690	ARL4AP4	100420471
45691	OR6-3	442189
45692	LINC01719	101928979
45693	ADPRC 1	952
45694	MMDS1	27247
45695	hsa-mir-6813	102466741
45696	RPL35A_9_959	100128277
45697	MSF	2335|10216|10801
45698	BWSCR1B	5003
45699	RPL34_3_118	26514
45700	ZNRP	9939
45701	UBC6	51465
45702	PRCP	5547
45703	SLC2A3P4	399495
45704	Rpa12	30834
45705	YWHAQP8	392510
45706	LOC111818963	111818963
45707	HFH-11	2305
45708	LOC105373323	105373323
45709	Bx42	22938
45710	DSPC2	79953
45711	OR2A20	401428
45712	PRTPHN1	25894
45713	CORS3	23322
45714	IFI53	7453
45715	H1.9	373861
45716	NCAPGP2	100421148
45717	B7X	79679
45718	LOC110121121	110121121
45719	GAPDHP20	343338
45720	LOC100420317	100420317
45721	THOC3	84321
45722	DELPHILIN	392862
45723	MIR6835	102465502
45724	MIR296	407022
45725	C10orf56	219654
45726	MIR1302-7	100302147
45727	CCDC9	26093
45728	C6orf198	167838
45729	TAS2R18P	338414
45730	LINC01883	100996902
45731	LOC105373985	105373985
45732	LGMD1E	1674|10049
45733	RPL37_3_259	100271017
45734	FAM58AP1	100421487
